Sample,Batch,Order,TP,CUPRAC,FRAP,TMA,Moisture,Protein,999.8970106,1000.28298,1000.669047,1001.055413,1001.441976,1001.829039,1002.216201,1002.603862,1002.991623,1003.379885,1003.768246,1004.157009,1004.546073,1004.935439,1005.325107,1005.715076,1006.105349,1006.495925,1006.886702,1007.277986,1007.669372,1008.061264,1008.453259,1008.845761,1009.238366,1009.63148,1010.024697,1010.418322,1010.812254,1011.206494,1011.601041,1011.995896,1012.391059,1012.786531,1013.18221,1013.578403,1013.974701,1014.371514,1014.768432,1015.165867,1015.563408,1015.961363,1016.35963,1016.758209,1017.157101,1017.556306,1017.955825,1018.355657,1018.7557,1019.156265,1019.556937,1019.958133,1020.359436,1020.761263,1021.163199,1021.56566,1021.968229,1022.37122,1022.77453,1023.178157,1023.582103,1023.986369,1024.390953,1024.795858,1025.200978,1025.606628,1026.01239,1026.418683,1026.825087,1027.232024,1027.639072,1028.046549,1028.454349,1028.862473,1029.270921,1029.679693,1030.088791,1030.498213,1030.907855,1031.318035,1031.728329,1032.139162,1032.55011,1032.961598,1033.373201,1033.785346,1034.197605,1034.610301,1035.023326,1035.436681,1035.850367,1036.264383,1036.67873,1037.093409,1037.508312,1037.923762,1038.33933,1038.755446,1039.17168,1039.588464,1040.005366,1040.422711,1040.840391,1041.258407,1041.676758,1042.095446,1042.51447,1042.933831,1043.35353,1043.773567,1044.193833,1044.614656,1045.0356,1045.457102,1045.878725,1046.300908,1046.723212,1047.145967,1047.569064,1047.992502,1048.416283,1048.840407,1049.264875,1049.689685,1050.11473,1050.54034,1050.966074,1051.392375,1051.8188,1052.245792,1052.67291,1053.100486,1053.528409,1053.95668,1054.385299,1054.814267,1055.243585,1055.673251,1056.103268,1056.533636,1056.964242,1057.395424,1057.826733,1058.258619,1058.690633,1059.123224,1059.555944,1059.989131,1060.422672,1060.856567,1061.290818,1061.725425,1062.160387,1062.595707,1063.03127,1063.467416,1063.903695,1064.340557,1064.777553,1065.215134,1065.652847,1066.091034,1066.529582,1066.968491,1067.407761,1067.847393,1068.287387,1068.727744,1069.168464,1069.609548,1070.050881,1070.492808,1070.93487,1071.377528,1071.820322,1072.263712,1072.707238,1073.151247,1073.595624,1074.040369,1074.485483,1074.930965,1075.376817,1075.82304,1076.269516,1076.716596,1077.163815,1077.611638,1078.059601,1078.508169,1078.956877,1079.406076,1079.855649,1080.305597,1080.75592,1081.206618,1081.657692,1082.109143,1082.560971,1083.013177,1083.465643,1083.918722,1084.371945,1084.825782,1085.279765,1085.734362,1086.189106,1086.644348,1087.099972,1087.555978,1088.012367,1088.469139,1088.926295,1089.383835,1089.841641,1090.300069,1090.758646,1091.217846,1091.677195,1092.137169,1092.597293,1093.057924,1093.518943,1093.980351,1094.442149,1094.904337,1095.366916,1095.829885,1096.293246,1096.756999,1097.221024,1097.685683,1098.150495,1098.615942,1099.081542,1099.547778,1100.014168,1100.481075,1100.948379,1101.41608,1101.884178,1102.352674,1102.821569,1103.290863,1103.760435,1104.23065,1104.701022,1105.172039,1105.643214,1106.115035,1106.587015,1107.059519,1107.532428,1108.00574,1108.479458,1108.95358,1109.428109,1109.903043,1110.378385,1110.854134,1111.330167,1111.806855,1112.283705,1112.761212,1113.238882,1113.717209,1114.1957,1114.674726,1115.154164,1115.634015,1116.114279,1116.594957,1117.076049,1117.557556,1118.039353,1118.521815,1119.004444,1119.48774,1119.971203,1120.455335,1120.939634,1121.424604,1121.909742,1122.395425,1122.88153,1123.368055,1123.855002,1124.342372,1124.830165,1125.318381,1125.806894,1126.296085,1126.785448,1127.27549,1127.765704,1128.2566,1128.747668,1129.239291,1129.731343,1130.223824,1130.716734,1131.210075,1131.703846,1132.198048,1132.692554,1133.187749,1133.68312,1134.179181,1134.67542,1135.17235,1135.669458,1136.16726,1136.66524,1137.163786,1137.66277,1138.162191,1138.662052,1139.162351,1139.663091,1140.16427,1140.665761,1141.167953,1141.670328,1142.173405,1142.676665,1143.18063,1143.684779,1144.189502,1144.694672,1145.200288,1145.706351,1146.212861,1146.719819,1147.227226,1147.734951,1148.243389,1148.752013,1149.261352,1149.770879,1150.281123,1150.791555,1151.302705,1151.814044,1152.32597,1152.838351,1153.351189,1153.864483,1154.378233,1154.892442,1155.407109,1155.922101,1156.43782,1156.953732,1157.470372,1157.987205,1158.504769,1159.022527,1159.540882,1160.059701,1160.578985,1161.098734,1161.618948,1162.139629,1162.660777,1163.182393,1163.704476,1164.226893,1164.750051,1165.273408,1165.797506,1166.321805,1166.846847,1167.37209,1167.897943,1168.424269,1168.95107,1169.478346,1170.006098,1170.534327,1171.063032,1171.592079,1172.121878,1172.651882,1173.18264,1173.713604,1174.245324,1174.77725,1175.309797,1175.842827,1176.37634,1176.910337,1177.44482,1177.979788,1178.515243,1179.051184,1179.587614,1180.124392,1180.661938,1181.199695,1181.738221,1182.276959,1182.816468,1183.35619,1183.896544,1184.437393,1184.978736,1185.520573,1186.062907,1186.605737,1187.149064,1187.692748,1188.237212,1188.781893,1189.327357,1189.873038,1190.419504,1190.966188,1191.513516,1192.061348,1192.609684,1193.158524,1193.70787,1194.257722,1194.808081,1195.358947,1195.910322,1196.462062,1197.014598,1197.567357,1198.120915,1198.674697,1199.229279,1199.784087,1200.339552,1200.895532,1201.452027,1202.009038,1202.566566,1203.124611,1203.683174,1204.242111,1204.801858,1205.361835,1205.922624,1206.483643,1207.045476,1207.607541,1208.170276,1208.733535,1209.29732,1209.861631,1210.426468,1210.991834,1211.557728,1212.124151,1212.691103,1213.25844,1213.826602,1214.395001,1214.964228,1215.533694,1216.10399,1216.674524,1217.245743,1217.817498,1218.389791,1218.962621,1219.535991,1220.1099,1220.68435,1221.259192,1221.834724,1222.410799,1222.987418,1223.564581,1224.142289,1224.720543,1225.299344,1225.878691,1226.458587,1227.039032,1227.620027,1228.201571,1228.783668,1229.366316,1229.949365,1230.53312,1231.117429,1231.702293,1232.287713,1232.873689,1233.460223,1234.047316,1234.634968,1235.22318,1235.811952,1236.401286,1236.991182,1237.581642,1238.172665,1238.7641,1239.356254,1239.948974,1240.542261,1241.136116,1241.73054,1242.325534,1242.921098,1243.517234,1244.113941,1244.711222,1245.309076,1245.907505,1246.50651,1247.10609,1247.706092,1248.306828,1248.908142,1249.510036,1250.11251,1250.715566,1251.319203,1251.923424,1252.528228,1253.133617,1253.739592,1254.346153,1254.953301,1255.561037,1256.169362,1256.778119,1257.387624,1257.997721,1258.60841,1259.219692,1259.831568,1260.444039,1261.057106,1261.67077,1262.285031,1262.899891,1263.51535,1264.131409,1264.748069,1265.365331,1265.983036,1266.601504,1267.220577,1267.840256,1268.46054,1269.081433,1269.702933,1270.325042,1270.947761,1271.571091,1272.195033,1272.819587,1273.444755,1274.070537,1274.696934,1275.323786,1275.951416,1276.579665,1277.208533,1277.838021,1278.468129,1279.09886,1279.730212,1280.362189,1280.99479,1281.628016,1282.261869,1282.896349,1283.531457,1284.167194,1284.803397,1285.440395,1286.078025,1286.716288,1287.355185,1287.994717,1288.634885,1289.275689,1289.917131,1290.559211,1291.201931,1291.845291,1292.489293,1293.133937,1293.779225,1294.424989,1295.071566,1295.71879,1296.36666,1297.015179,1297.664347,1298.314165,1298.964634,1299.615756,1300.26753,1300.919959,1301.573042,1302.226782,1302.881178,1303.536233,1304.191947,1304.84815,1305.505185,1306.162881,1306.821241,1307.480265,1308.139953,1308.800308,1309.46133,1310.123019,1310.785378,1311.448407,1312.112107,1312.776479,1313.441524,1314.107244,1314.773465,1315.440536,1316.108284,1316.77671,1317.445815,1318.115601,1318.786068,1319.457218,1320.129051,1320.801568,1321.474771,1322.148661,1322.823238,1323.498504,1324.17446,1324.850931,1325.528269,1326.206301,1326.885026,1327.564446,1328.244563,1328.925376,1329.606888,1330.2891,1330.972012,1331.655625,1332.339941,1333.02496,1333.710685,1334.397115,1335.084074,1335.771919,1336.460473,1337.149737,1337.839713,1338.530401,1339.221802,1339.913919,1340.606751,1341.300299,1341.994566,1342.689552,1343.385258,1344.081686,1344.778836,1345.476528,1346.175126,1346.87445,1347.574501,1348.27528,1348.976788,1349.679026,1350.381996,1351.085699,1351.790135,1352.495307,1353.201214,1353.907859,1354.615242,1355.323365,1356.032044,1356.741649,1357.451997,1358.16309,1358.874928,1359.587512,1360.300844,1361.014925,1361.729756,1362.445339,1363.161674,1363.878762,1364.596605,1365.315205,1366.034561,1366.75449,1367.475364,1368.197,1368.919397,1369.642558,1370.366483,1371.091173,1371.816631,1372.542857,1373.269852,1373.997617,1374.726155,1375.455465,1376.185549,1376.916409,1377.647856,1378.380271,1379.113464,1379.847439,1380.582194,1381.317733,1382.054056,1382.791164,1383.529059,1384.267742,1385.007214,1385.747476,1386.488531,1387.230378,1387.973019,1388.716264,1389.460497,1390.205529,1390.951361,1391.697993,1392.445427,1393.193664,1393.942706,1394.692553,1395.443208,1396.194671,1396.946945,1397.700029,1398.453925,1399.208636,1399.963965,1400.720306,1401.477466,1402.235444,1402.994242,1403.753862,1404.514306,1405.275573,1406.037666,1406.800587,1407.564335,1408.328914,1409.094323,1409.860565,1410.62764,1411.395352,1412.164099,1412.933684,1413.704108,1414.475373,1415.24748,1416.02043,1416.794225,1417.568867,1418.344355,1419.120693,1419.897881,1420.675921,1421.454814,1422.234561,1423.014962,1423.796422,1424.578741,1425.361921,1426.145962,1426.930866,1427.716634,1428.503269,1429.29077,1430.079141,1430.868381,1431.658493,1432.449479,1433.241338,1434.034074,1434.827481,1435.621973,1436.417345,1437.213599,1438.010736,1438.808758,1439.607667,1440.407462,1441.208147,1442.009723,1442.812191,1443.615552,1444.419809,1445.224962,1446.031014,1446.837755,1447.645607,1448.454362,1449.26402,1450.074585,1450.886056,1451.698436,1452.511727,1453.325929,1454.141045,1454.957075,1455.774022,1456.591887,1457.410671,1458.230376,1459.050791,1459.872343,1460.69482,1461.518225,1462.342559,1463.167823,1463.994019,1464.821148,1465.649213,1466.478214,1467.308154,1468.139034,1468.970855,1469.80362,1470.637329,1471.471768,1472.307371,1473.143923,1473.981427,1474.819884,1475.659295,1476.499662,1477.340987,1478.183271,1479.026517,1479.870724,1480.715897,1481.562035,1482.40914,1483.257215,1484.106041,1484.956059,1485.807051,1486.659019,1487.511965,1488.36589,1489.220796,1490.076685,1490.933558,1491.791418,1492.650265,1493.510101,1494.370929,1495.232749,1496.095565,1496.959376,1497.823961,1498.68977,1499.556581,1500.424395,1501.293214,1502.16304,1503.033874,1503.905718,1504.778575,1505.652445,1506.527331,1507.403234,1508.280156,1509.1581,1510.037065,1510.916827,1511.797844,1512.679888,1513.562962,1514.447068,1515.332207,1516.218382,1517.105593,1517.993844,1518.883135,1519.773469,1520.664847,1521.557271,1522.450744,1523.345266,1524.240608,1525.137236,1526.034919,1526.933659,1527.833459,1528.73432,1529.636243,1530.539232,1531.443287,1532.348411,1533.254606,1534.161873,1535.070214,1535.979632,1536.890127,1537.801467,1538.714124,1539.627866,1540.542693,1541.458608,1542.375613,1543.29371,1544.2129,1545.133186,1546.054569,1546.977052,1547.900637,1548.825324,1549.751118,1550.678018,1551.605788,1552.534909,1553.465144,1554.396494,1555.328961,1556.262548,1557.197257,1558.133089,1559.070046,1560.008131,1560.947345,1561.887691,1562.829171,1563.771786,1564.715539,1565.660187,1566.606222,1567.5534,1568.501725,1569.451197,1570.40182,1571.353595,1572.306525,1573.260611,1574.215856,1575.172261,1576.129829,1577.088562,1578.048462,1579.009532,1579.971523,1580.934936,1581.899526,1582.865293,1583.83224,1584.80037,1585.769683,1586.740184,1587.711872,1588.684752,1589.658824,1590.634092,1591.610557,1592.588222,1593.567088,1594.546905,1595.528181,1596.510666,1597.494362,1598.479271,1599.465395,1600.452736,1601.441297,1602.43108,1603.422088,1604.414321,1605.407784,1606.402478,1607.398405,1608.395568,1609.393709,1610.39335,1611.394233,1612.396361,1613.399737,1614.404361,1615.410238,1616.417369,1617.425757,1618.435403,1619.446311,1620.458483,1621.47192,1622.486626,1623.502603,1624.519589,1625.538114,1626.557917,1627.579001,1628.601367,1629.625018,1630.649958,1631.676187,1632.703708,1633.732525,1634.762639,1635.794053,1636.826769,1637.86079,1638.896118,1639.932487,1640.970437,1642.009702,1643.050283,1644.092185,1645.135409,1646.179957,1647.225833,1648.273038,1649.321576,1650.371449,1651.422659,1652.47521,1653.529102,1654.58434,1655.640652,1656.698587,1657.757876,1658.81852,1659.880522,1660.943885,1662.008611,1663.074702,1664.142163,1665.210995,1666.2812,1667.352782,1668.425744,1669.500087,1670.575814,1671.652649,1672.731153,1673.81105,1674.892342,1675.975032,1677.059123,1678.144616,1679.231516,1680.319825,1681.409546,1682.500681,1683.593232,1684.687204,1685.782598,1686.879418,1687.977381,1689.07706,1690.178172,1691.280721,1692.384709,1693.490139,1694.597015,1695.705338,1696.815112,1697.92634,1699.039024,1700.153167,1701.268772,1702.385843,1703.504381,1704.6241,1705.745582,1706.868541,1707.99298,1709.118901,1710.246308,1711.375203,1712.505589,1713.63747,1714.770847,1715.905725,1717.042107,1718.179994,1719.31939,1720.460299,1721.602426,1722.746368,1723.891831,1725.038818,1726.187332,1727.337377,1728.488955,1729.64207,1730.796724,1731.952921,1733.110663,1734.269955,1735.430798,1736.593197,1737.757153,1738.922369,1740.089451,1741.258101,1742.428321,1743.600116,1744.773487,1745.948439,1747.124975,1748.303097,1749.482809,1750.664114,1751.847016,1753.031517,1754.217622,1755.405332,1756.594652,1757.785275,1758.977823,1760.17199,1761.36778,1762.565195,1763.76424,1764.964917,1766.16723,1767.371182,1768.576777,1769.784017,1770.992907,1772.20345,1773.415648,1774.629506,1775.844712,1777.061898,1778.280755,1779.501284,1780.72349,1781.947376,1783.172946,1784.400202,1785.629149,1786.85979,1788.092129,1789.326168,1790.561912,1791.799364,1793.038528,1794.279085,1795.521682,1796.766001,1798.012046,1799.25982,1800.509328,1801.760572,1803.013557,1804.268285,1805.524761,1806.782989,1808.042971,1809.304711,1810.568214,1811.833483,1813.100193,1814.369004,1815.639593,1816.911962,1818.186116,1819.462058,1820.739792,1822.019322,1823.300652,1824.583785,1825.868726,1827.155477,1828.444043,1829.734429,1831.026636,1832.320335,1833.616199,1834.913898,1836.213434,1837.514813,1838.818037,1840.123112,1841.43004,1842.738826,1844.049474,1845.361987,1846.67637,1847.992627,1849.310762,1850.630778,1851.952337,1853.276129,1854.601814,1855.929397,1857.258883,1858.590274,1859.923576,1861.258792,1862.595926,1863.934983,1865.275967,1866.618881,1867.963731,1869.31052,1870.659252,1872.009582,1873.362213,1874.716801,1876.073348,1877.431861,1878.792342,1880.154797,1881.519229,1882.885643,1884.254043,1885.624433,1886.996818,1888.371202,1889.74759,1891.125986,1892.506036,1893.88846,1895.272905,1896.659376,1898.047877,1899.438412,1900.830986,1902.225604,1903.62227,1905.020988,1906.421763,1907.824599,1909.229502,1910.636475,1912.045524,1913.456286,1914.869498,1916.284799,1917.702194,1919.121687,1920.543283,1921.966987,1923.392803,1924.820737,1926.250792,1927.682973,1929.117286,1930.553735,1931.992325,1933.43306,1934.875571,1936.320611,1937.767812,1939.217177,1940.668712,1942.122421,1943.57831,1945.036384,1946.496647,1947.959104,1949.42376,1950.890621,1952.35969,1953.830974,1955.304477,1956.779821,1958.257777,1959.737967,1961.220397,1962.705071,1964.191994,1965.681172,1967.17261,1968.666313,1970.162286,1971.660534,1973.161063,1974.663878,1976.168983,1977.676385,1979.185696,1980.697705,1982.212026,1983.728664,1985.247625,1986.768914,1988.292536,1989.818497,1991.346802,1992.877456,1994.410465,1995.945835,1997.48357,1999.023677,2000.56616,2002.110625,2003.657878,2005.207524,2006.759569,2008.314018,2009.870878,2011.430153,2012.991849,2014.555973,2016.122529,2017.691523,2019.262961,2020.836849,2022.413192,2023.991996,2025.572857,2027.156601,2028.742823,2030.331529,2031.922725,2033.516418,2035.112612,2036.711314,2038.31253,2039.916266,2041.522527,2043.131319,2044.74265,2046.356524,2047.972947,2049.591506,2051.213046,2052.837154,2054.463836,2056.093098,2057.724946,2059.359387,2060.996426,2062.63607,2064.278324,2065.923196,2067.570691,2069.220816,2070.873577,2072.528981,2074.186603,2075.847309,2077.510677,2079.176713,2080.845423,2082.516813,2084.190891,2085.867663,2087.547134,2089.229313,2090.914204,2092.601816,2094.292153,2095.985224,2097.681035,2099.379151,2101.08046,2102.784528,2104.491363,2106.200972,2107.91336,2109.628534,2111.346503,2113.067271,2114.790847,2116.517237,2118.246448,2119.978486,2121.71336,2123.451075,2125.191639,2126.934607,2128.680888,2130.43004,2132.182069,2133.936981,2135.694785,2137.455487,2139.219095,2140.985616,2142.755056,2144.527423,2146.302725,2148.080969,2149.862162,2151.646311,2153.43296,2155.223043,2157.016105,2158.812152,2160.611194,2162.413236,2164.218287,2166.026353,2167.837443,2169.651565,2171.468725,2173.288932,2175.112192,2176.938515,2178.767907,2180.5999,2182.435454,2184.2741,2186.115847,2187.960702,2189.808674,2191.65977,2193.513998,2195.371367,2197.231883,2199.095556,2200.962393,2202.832402,2204.705591,2206.581969,2208.461056,2210.343834,2212.229826,2214.119039,2216.011481,2217.907161,2219.806087,2221.708267,2223.61371,2225.522425,2227.434419,2229.349701,2231.26828,2233.190164,2235.115361,2237.04338,2238.97523,2240.910419,2242.848956,2244.790851,2246.73611,2248.684744,2250.636761,2252.59217,2254.55098,2256.5132,2258.478838,2260.447903,2262.420405,2264.396353,2266.375241,2268.358106,2270.344443,2272.334262,2274.327572,2276.324383,2278.324702,2280.328541,2282.335907,2284.34681,2286.361261,2288.379267,2290.400838,2292.425985,2294.454716,2296.486513,2298.522441,2300.561981,2302.605144,2304.65194,2306.702377,2308.756467,2310.814218,2312.87564,2314.940743,2317.009538,2319.082033,2321.158239,2323.238167,2325.321825,2327.408682,2329.499831,2331.594741,2333.693422,2335.795885,2337.90214,2340.012196,2342.126065,2344.243756,2346.365281,2348.490649,2350.61987,2352.752956,2354.889917,2357.030763,2359.174949,2361.323597,2363.476163,2365.632657,2367.793089,2369.957471,2372.125814,2374.298128,2376.474424,2378.654714,2380.839008,2383.027317,2385.219652,2387.416026,2389.616447,2391.820357,2394.028909,2396.241543,2398.458271,2400.679104,2402.904054,2405.133131,2407.366348,2409.603717,2411.845247,2414.090952,2416.340843,2418.594932,2420.85323,2423.115749,2425.381913,2427.652909,2429.928162,2432.207683,2434.491486,2436.779581,2439.071982,2441.3687,2443.669747,2445.975136,2448.284879,2450.598988,2452.916874,2455.239752,2457.567033,2459.898731,2462.234857,2464.575425,2466.920447,2469.269936,2471.623904,2473.982364,2476.34533,2478.712814,2481.08483,2483.461389,2485.842505,2488.227573,2490.617843,2493.012709,2495.412185,2497.816284,2500.22502
